Date,Terms Data
2020-07-25,"{'covid': 153325, '19': 141289, 'covid19': 106691, 'cases': 32940, 'people': 28948, 'amp': 25556, 'new': 25013, 'trump': 20352, 'pandemic': 19113, 'us': 19112, 'virus': 18286, 'deaths': 16846, 'via': 16526, 'get': 16076, 'like': 14360, 'casos': 14318, 'news': 14253, 'one': 13958, '000': 12795, '2020': 12479, 'health': 12291, 'mask': 10920, 'day': 10700, 'positive': 10643, 'time': 10344, 'world': 10305, 'know': 10209, 'realdonaldtrump': 9983, 'would': 9920, '25': 9773, 'need': 9216, 'masks': 8921, 'death': 8915, 'test': 8756, 'si': 8352, 'total': 8327, 'country': 8302, 'da': 8208, 'back': 8192, 'well': 8045, 'help': 8007, 'could': 7990, 'go': 7922, 'state': 7914, 'vaccine': 7876, 'still': 7849, 'many': 7823, 'please': 7718, 'even': 7662, 'see': 7658, '24': 7643, 'die': 7569, 'india': 7541, 'good': 7488, 'take': 7461, 'home': 7413, 'going': 7399, 'first': 7348, 'corona': 7344, 'spread': 7319, 'today': 6832, 'says': 6824, 'right': 6800, 'due': 6764, 'social': 6762, 'tests': 6545, 'government': 6512, 'think': 6419, 'care': 6368, '10': 6322, 'the': 6239, 'testing': 6236, 'patients': 6187, 'work': 6140, 'china': 6122, 'di': 6118, 'make': 6072, 'na': 5959, 'florida': 5947, 're': 5942, 'may': 5935, 'pandemia': 5912, 'days': 5887, 'lockdown': 5878, 'want': 5872, 'july': 5861, 'americans': 5828, 'hospital': 5808, 'also': 5774, 'america': 5740, 'year': 5671, 'tested': 5661, 'case': 5640, 'wear': 5608, 'crisis': 5559, 'every': 5541, 'say': 5541, 'कर': 5518, 'live': 5484, 'stop': 5483}"
2020-07-26,"{'covid': 148892, '19': 137167, 'covid19': 94212, 'cases': 32809, 'people': 26466, 'new': 25813, 'amp': 25315, 'trump': 21524, 'virus': 18843, 'pandemic': 18775, 'us': 17263, 'deaths': 17099, 'via': 15696, 'casos': 14014, 'realdonaldtrump': 13639, 'news': 13339, 'get': 13336, 'like': 12995, 'one': 12758, '000': 12649, '2020': 12509, 'health': 12038, 'time': 10178, 'mask': 9861, 'need': 9527, '26': 9366, 'would': 9300, 'world': 9239, 'day': 9068, 'know': 8926, 'si': 8610, 'death': 8590, 'india': 8382, 'total': 8296, 'positive': 7937, 'state': 7911, 'help': 7813, 'go': 7760, 'florida': 7615, 'test': 7610, 'still': 7525, 'many': 7513, 'says': 7435, 'country': 7422, 'please': 7310, 'testing': 7205, 'masks': 7195, 'china': 7136, 'vaccine': 7115, 'could': 7044, 'back': 7042, 'even': 6936, 'going': 6927, 'first': 6905, 'di': 6865, 'see': 6743, 'due': 6709, 'na': 6685, 'die': 6655, 'spread': 6651, 'corona': 6512, 'take': 6464, 'da': 6372, 'government': 6310, 'today': 6260, 'home': 6239, 'good': 6186, 'pandemia': 6169, 'work': 6160, 'think': 6156, 'make': 6084, 'social': 6049, 'days': 6048, 'the': 5999, 'july': 5994, 'right': 5987, '10': 5965, 'case': 5883, 'crisis': 5773, '24': 5763, 'well': 5752, 'care': 5679, 'stop': 5654, 'also': 5644, 'want': 5642, 'lockdown': 5615, 'said': 5606, 'may': 5557, 'americans': 5473, 'say': 5447, 'et': 5430, 'uk': 5414, 'salud': 5397, 'hospital': 5379, 'patients': 5369, 're': 5305, 'year': 5284, 'much': 5274, 'covidー19': 5249, 'live': 5070}"
2020-07-27,"{'19': 204648, 'coronavirus': 196127, 'covid19': 158638, 'cases': 38709, 'people': 38342, 'amp': 37523, 'new': 33005, 'trump': 32141, 'pandemic': 29773, 'via': 28605, 'us': 24233, 'virus': 21932, 'get': 20321, 'positive': 19840, 'vaccine': 18884, 'like': 18774, 'one': 18488, '000': 18412, 'deaths': 18292, 'news': 18114, 'health': 17922, 'casos': 16870, 'realdonaldtrump': 15261, '2020': 15244, 'time': 14668, 'test': 13917, 'need': 13795, 'would': 13473, 'mask': 12463, 'first': 12322, 'help': 12140, 'know': 11977, 'world': 11974, 'still': 11287, 'due': 11017, 'home': 10988, 'see': 10939, '27': 10916, 'tests': 10885, 'back': 10852, 'testing': 10821, 'today': 10786, 'si': 10731, 'go': 10720, 'take': 10520, 'could': 10510, 'work': 10504, 'please': 10496, 'going': 10439, 'day': 10385, 'many': 10287, 'na': 10154, 'di': 10117, 'says': 9937, 'good': 9929, 'even': 9909, 'da': 9894, 'state': 9703, 'crisis': 9584, 'china': 9423, 'pandemia': 9421, 'death': 9382, 'total': 9362, 'care': 9336, 'government': 9323, 'country': 9034, 'make': 9022, 'response': 9020, 'want': 9005, 'right': 8965, 'live': 8923, 'uk': 8915, 'masks': 8830, 'think': 8734, 'florida': 8667, 'july': 8632, 'the': 8605, 're': 8425, 'days': 8424, 'marlins': 8422, 'outbreak': 8324, 'well': 8312, 'corona': 8271, 'die': 8209, 'national': 8204, 'also': 8090, '10': 8059, 'president': 8031, 'may': 7981, 'mlb': 7972, 'tested': 7811, 'say': 7805, 'india': 7766, 'keep': 7672, 'year': 7584, 'spread': 7567, 'let': 7563, 'watch': 7536, 'read': 7510, 'said': 7474}"
2020-07-28,"{'19': 202254, 'coronavirus': 194956, 'covid19': 176502, 'trump': 40359, 'amp': 39480, 'people': 37950, 'new': 33037, 'cases': 32784, 'pandemic': 29031, 'via': 27705, 'us': 23188, 'virus': 20041, 'twitter': 19844, 'get': 19697, 'like': 18939, 'doctors': 18866, 'one': 18836, 'video': 18595, 'news': 18074, 'hydroxychloroquine': 17866, 'deaths': 17751, 'health': 17581, 'realdonaldtrump': 17225, 'casos': 16075, 'need': 15486, '2020': 15481, 'vaccine': 14521, 'time': 14462, '000': 14449, 'would': 13679, 'help': 12951, 'know': 12905, 'positive': 12878, 'says': 11640, 'world': 11482, 'please': 11338, 'see': 11217, 'back': 11162, 'patients': 11103, 'could': 10985, 'cure': 10971, 'work': 10943, 'youtube': 10863, 'da': 10849, 'dr': 10818, 'go': 10801, 'many': 10771, 'due': 10636, 'test': 10570, 'still': 10474, 'di': 10441, '28': 10372, 'day': 10287, 'today': 10265, 'si': 10253, 'na': 10210, 'death': 10173, 'mask': 10073, 'pandemia': 10025, 'take': 10012, 'even': 9995, 'going': 9802, 'bill': 9765, 'want': 9697, 'right': 9494, 'good': 9420, 'the': 9353, 'care': 9198, 'corona': 9190, 'crisis': 9187, 'make': 9170, 'die': 9127, 'facebook': 9091, 'first': 9010, 'doctor': 8954, 'gop': 8912, 'state': 8878, 'think': 8829, 'total': 8816, 'said': 8809, '10': 8678, 'testing': 8618, 'press': 8607, 'government': 8592, 'home': 8491, 're': 8456, 'america': 8447, 'say': 8428, 'president': 8408, 'social': 8390, 'masks': 8325, 'also': 8290, 'india': 8245, 'relief': 8237, 'china': 8222, 'well': 8084, 'conference': 8024, 'real': 7945, 'let': 7790, 'florida': 7718}"
2020-07-29,"{'19': 212540, 'coronavirus': 207070, 'covid19': 163781, 'people': 39411, 'amp': 39212, 'cases': 36562, 'new': 34007, 'trump': 32938, 'pandemic': 30347, 'via': 27327, 'us': 26492, 'deaths': 23944, 'virus': 22002, 'get': 21873, 'one': 21305, 'mask': 21150, 'positive': 20060, 'like': 20003, 'health': 19398, '000': 19380, 'news': 19353, 'realdonaldtrump': 16895, '2020': 16538, 'casos': 16149, 'time': 14958, 'would': 14540, 'need': 14367, 'vaccine': 13376, 'help': 13221, 'says': 13158, 'know': 12970, 'world': 12520, 'test': 12039, 'hydroxychloroquine': 11870, 'gohmert': 11830, 'many': 11806, 'today': 11782, 'day': 11763, 'tests': 11695, 'death': 11520, 'see': 11304, 'go': 11302, 'back': 11241, 'masks': 11161, 'please': 11067, 'government': 11030, 'could': 11024, 'work': 11013, 'due': 11003, 'patients': 10961, 'state': 10935, 'na': 10775, 'good': 10772, 'even': 10770, 'still': 10588, '29': 10382, 'going': 10338, 'wear': 10237, 'take': 10232, 'di': 10221, 'care': 10210, 'video': 9943, 'dr': 9844, 'da': 9821, '10': 9762, 'si': 9740, 'first': 9663, 'may': 9577, 'testing': 9543, 'china': 9512, 'make': 9479, 'well': 9448, 'think': 9388, 'right': 9385, 'crisis': 9356, 'want': 9351, 'total': 9330, 'said': 9122, 'spread': 9087, 'the': 9055, 'pandemia': 8879, 'also': 8814, 'corona': 8794, 'bill': 8746, 'doctors': 8729, 'gop': 8721, 're': 8708, 'tested': 8597, 'social': 8592, 'home': 8456, 'say': 8396, 'die': 8366, 'louie': 8312, 'school': 8310, '150': 8232, 'july': 8226, 'let': 8221, 'public': 7926, 'country': 7868, 'india': 7866}"
2020-07-30,"{'19': 199278, 'coronavirus': 198608, 'covid19': 151323, 'trump': 39553, 'people': 39462, 'amp': 39155, 'cases': 34794, 'new': 30750, 'pandemic': 28620, 'us': 27431, 'realdonaldtrump': 25366, 'virus': 23834, 'via': 23634, 'cain': 22541, 'deaths': 21372, 'one': 20421, 'herman': 19620, 'get': 19335, 'like': 19229, 'mask': 18944, 'news': 18773, 'health': 16798, '000': 15793, 'died': 15606, 'death': 15471, '2020': 15451, 'casos': 15256, 'positive': 15177, 'would': 14678, 'time': 14195, 'na': 13929, 'need': 13339, 'day': 13080, '30': 12776, 'know': 12615, 'today': 12502, 'test': 12179, 'masks': 11838, 'world': 11786, 'go': 11532, 'still': 11527, 'says': 11511, 'many': 11501, 'may': 11358, 'help': 11265, 'vaccine': 11215, 'take': 11078, 'see': 11031, 'first': 10662, 'even': 10629, 'due': 10624, 'going': 10616, '10': 10557, 'good': 10544, 'di': 10431, 'back': 10367, 'could': 10295, 'please': 10289, 'wear': 10267, 'economy': 10201, 'die': 10135, 'state': 10036, 'work': 9810, 'the': 9695, 'testing': 9604, 'well': 9524, 'hydroxychloroquine': 9516, 're': 9513, 'china': 9408, 'government': 9359, 'think': 9283, 'make': 9266, 'gop': 9186, 'rally': 9119, 'right': 9070, 'dies': 9025, 'let': 9005, 'care': 8966, 'si': 8947, 'spread': 8902, 'total': 8874, 'da': 8827, 'also': 8812, 'said': 8667, 'want': 8656, 'dr': 8621, 'home': 8402, 'days': 8383, 'country': 8308, 'president': 8250, 'americans': 8235, 'lockdown': 8233, 'say': 8208, 'read': 8168, 'patients': 8092, 'fauci': 7881, 'social': 7858, 'data': 7847, 'pandemia': 7846, 'crisis': 7839}"
2020-07-31,"{'coronavirus': 198446, '19': 182031, 'covid19': 143529, 'amp': 37936, 'cases': 36829, 'people': 36174, 'new': 32864, 'trump': 29594, 'pandemic': 28507, 'us': 23634, 'via': 23527, 'virus': 21602, 'get': 19583, 'deaths': 19029, 'realdonaldtrump': 18756, 'one': 18309, 'like': 17845, 'health': 16984, 'news': 16763, 'casos': 15583, '2020': 14378, 'fauci': 14205, 'would': 14184, '000': 13750, 'positive': 13653, 'time': 13302, 'day': 12950, 'vaccine': 12597, 'need': 12341, 'test': 12025, 'testing': 11755, 'know': 11702, 'death': 11699, 'world': 11693, 'dr': 11678, 'mask': 11598, 'help': 11391, 'today': 11242, 'could': 11104, 'back': 10724, 'says': 10723, 'go': 10720, 'spread': 10559, '31': 10550, 'still': 10464, 'first': 10436, 'due': 10406, 'going': 10372, 'please': 10259, 'many': 10193, 'government': 10163, 'state': 10060, 'china': 9806, 'lockdown': 9741, 'see': 9740, '10': 9715, 'even': 9518, 'si': 9496, 'school': 9473, 'take': 9440, 'masks': 9355, 'may': 9256, 'work': 9243, 'good': 9164, 'india': 9067, 'total': 8846, 'pandemia': 8804, 'country': 8672, 'the': 8603, 're': 8565, 'home': 8550, 'think': 8487, 'da': 8471, 'die': 8431, 'na': 8406, 'make': 8377, 'plan': 8295, 'children': 8270, 'care': 8220, 'states': 8173, 'want': 8142, 'well': 7999, 'said': 7960, 'di': 7931, 'also': 7924, 'year': 7913, 'crisis': 7903, 'right': 7777, 'response': 7769, 'read': 7635, 'say': 7626, 'americans': 7600, 'july': 7553, 'social': 7539, 'let': 7498, 'corona': 7483, 'schools': 7483, 'public': 7449, 'way': 7219, 'keep': 7205}"
2020-08-01,"{'covid': 158019, '19': 144470, 'covid19': 108266, 'cases': 31528, 'people': 29619, 'amp': 27183, 'trump': 23582, 'new': 23460, 'pandemic': 19222, 'via': 18882, 'us': 18796, 'deaths': 17288, 'virus': 16858, 'realdonaldtrump': 16809, 'get': 15320, 'like': 15228, 'one': 14699, 'casos': 14298, 'positive': 13086, 'news': 12981, '000': 12595, 'health': 12512, '2020': 11712, 'na': 11234, 'would': 11087, 'day': 10833, 'die': 10631, 'vaccine': 10310, 'test': 10189, 'time': 10104, 'world': 10040, 'death': 9790, 'need': 9653, 'know': 9084, 'si': 8929, 'school': 8803, 'mask': 8798, 'testing': 8740, 'go': 8431, 'many': 8407, 'still': 8171, 'going': 8048, 'see': 7924, 'first': 7924, 'please': 7906, 'di': 7875, 'india': 7855, 'total': 7825, 'back': 7722, 'could': 7713, 'corona': 7659, 'help': 7638, 'pandemia': 7626, 'lockdown': 7596, 'today': 7550, 'may': 7520, 'even': 7497, 'tests': 7457, 'due': 7418, 'spread': 7355, 'dr': 7328, 'da': 7308, 'masks': 7282, 'think': 7192, 'good': 7175, 'fauci': 7080, 'right': 7047, 'says': 6975, 'country': 6867, 'china': 6766, 'americans': 6720, 'government': 6708, 'take': 6645, 'well': 6644, 'state': 6637, '10': 6596, 'work': 6584, 'the': 6526, 'make': 6475, 'also': 6417, 'schools': 6373, 'care': 6357, 'want': 6339, 're': 6285, 'let': 6199, 'states': 6123, 'sa': 6082, 'children': 6044, 'way': 5984, 'say': 5763, 'said': 5745, 'social': 5737, 'patients': 5656, 'much': 5574, 'home': 5534, '24': 5509, 'per': 5472, 'stop': 5385, 'il': 5380, 'plan': 5321}"
2020-08-02,"{'covid': 157786, '19': 144052, 'covid19': 108087, 'cases': 33669, 'people': 30296, 'amp': 27799, 'new': 24875, 'trump': 23756, 'pandemic': 20342, 'us': 19882, 'via': 18653, 'virus': 17977, 'deaths': 17727, 'get': 17358, 'positive': 16905, 'like': 15238, 'news': 15160, 'realdonaldtrump': 14695, 'one': 14391, '000': 13696, 'health': 13414, 'casos': 13150, 'vaccine': 11387, 'would': 11157, 'covid_19': 11098, '2020': 10960, 'na': 10906, 'time': 10786, 'state': 10298, 'home': 9878, 'die': 9816, 'death': 9615, 'know': 9417, 'world': 9406, 'need': 9389, 'tests': 9123, 'help': 9120, 'due': 9047, 'day': 8933, 'well': 8930, 'lockdown': 8899, 'many': 8863, 'test': 8776, 'government': 8730, 'go': 8533, 'india': 8398, 'take': 8347, 'back': 8334, 'please': 8252, 'could': 8231, 'going': 8135, 'still': 8133, 'mask': 8089, 'si': 8075, 'see': 8001, 'corona': 7957, 'amitshah': 7951, 'even': 7925, 'says': 7892, 'total': 7828, 'first': 7798, 'dr': 7745, 'good': 7733, 'di': 7730, 'testing': 7714, 'tested': 7665, 'think': 7516, 'school': 7242, 'the': 7044, 'schools': 6983, 'country': 6835, 'want': 6821, 'may': 6812, 'americans': 6808, 'masks': 6799, 'spread': 6777, 'also': 6738, 'care': 6711, 'china': 6709, 'right': 6673, 'hospital': 6578, 'pandemia': 6532, 're': 6499, 'work': 6446, 'today': 6376, 'make': 6286, 'minister': 6164, 'da': 6152, 'say': 6142, 'read': 6075, 'said': 5981, 'crisis': 5884, 'let': 5867, '10': 5863, 'birx': 5857, 'stop': 5722, 'way': 5585, 'live': 5526, 'much': 5444, 'public': 5419}"
2020-08-03,"{'coronavirus': 195517, '19': 192309, 'covid19': 139100, 'amp': 35928, 'cases': 34433, 'new': 33638, 'people': 33002, 'trump': 31469, 'pandemic': 31136, 'via': 24451, 'us': 22654, 'virus': 20955, 'realdonaldtrump': 20492, 'deaths': 19527, 'get': 17892, 'health': 17532, 'news': 17514, 'one': 17502, 'like': 17098, 'positive': 15837, 'casos': 15725, '2020': 15240, '000': 14188, 'time': 14134, 'vaccine': 13347, 'test': 13059, 'covid_19': 12391, 'would': 12380, 'school': 11840, 'need': 11727, 'world': 11471, 'says': 11040, 'know': 11038, 'death': 11019, 'testing': 11005, 'help': 10967, 'tests': 10794, 'many': 10568, 'si': 10455, 'back': 10064, 'still': 10059, 'go': 10009, 'see': 9890, 'state': 9873, 'day': 9548, 'da': 9542, 'na': 9430, 'going': 9423, 'government': 9359, 'dr': 9318, 'due': 9294, 'pandemia': 9283, 'schools': 9254, 'today': 9250, 'mask': 9247, 'read': 9234, 'die': 9169, 'could': 9146, 'first': 9125, 'please': 9076, 'work': 9060, 'even': 9055, 'di': 8880, 'may': 8873, 'good': 8844, 'masks': 8792, 'spread': 8742, 'take': 8615, 'crisis': 8565, 'total': 8483, 'the': 8466, 'china': 8420, 're': 8369, 'home': 8346, 'lockdown': 8249, 'make': 8229, 'care': 8186, 'country': 8016, 'right': 7908, 'oms': 7809, 'well': 7795, 'think': 7792, 'said': 7746, 'india': 7736, 'america': 7726, 'stop': 7672, 'want': 7669, 'corona': 7596, 'also': 7570, 'tested': 7520, 'americans': 7498, '10': 7484, 'public': 7345, 'every': 7231, 'never': 7191, 'week': 7154, 'response': 7152, 'data': 7059, 'patients': 7058, 'say': 7003}"
2020-08-04,"{'19': 188929, 'coronavirus': 180077, 'covid19': 158714, 'trump': 37173, 'amp': 34564, 'people': 33839, 'cases': 33712, 'new': 32020, 'pandemic': 31848, 'via': 26147, 'us': 24459, 'deaths': 22410, 'realdonaldtrump': 19528, 'health': 19473, 'get': 18140, 'virus': 18039, 'like': 17376, '2020': 17184, 'one': 16985, 'news': 16227, 'casos': 15020, '000': 14454, 'death': 13268, 'time': 13165, 'test': 12559, 'positive': 12453, 'world': 12393, 'would': 12378, 'need': 11940, 'says': 11919, 'school': 11720, 'vaccine': 11558, 'help': 11239, 'many': 11163, 'know': 10978, 'day': 10882, 'due': 10612, 'da': 10349, 'back': 10263, 'schools': 10248, 'testing': 10039, 'please': 10021, 'today': 9975, 'go': 9890, 'still': 9689, 'could': 9610, 'crisis': 9489, 'even': 9487, 'state': 9401, 'going': 9350, 'die': 9339, 'see': 9282, 'make': 9078, 'mask': 9049, 'take': 9011, 'si': 8908, 'well': 8878, 'di': 8876, 'total': 8822, 'good': 8741, 'dr': 8587, 'government': 8574, 'may': 8558, 'na': 8547, 'work': 8536, 'home': 8365, 'pandemia': 8363, 'masks': 8306, 'americans': 8273, 're': 8087, 'said': 8073, 'read': 8056, 'corona': 8037, 'care': 8024, 'first': 8007, 'year': 7950, 'spread': 7827, 'think': 7760, 'the': 7715, 'country': 7674, 'response': 7667, 'right': 7657, 'president': 7639, 'want': 7638, 'et': 7636, 'lockdown': 7512, 'also': 7494, 'say': 7476, 'tests': 7438, 'public': 7331, 'patients': 7275, 'india': 7241, 'way': 7224, 'china': 7164, 'data': 7126, '10': 7001, 'live': 6855, 'let': 6819, 'per': 6690, 'every': 6622}"
2020-08-05,"{'19': 183369, 'coronavirus': 171713, 'covid19': 140115, 'trump': 37012, 'amp': 35091, 'cases': 31355, 'new': 30513, 'people': 29565, 'pandemic': 28317, 'via': 22576, 'us': 20593, 'deaths': 17999, 'get': 17610, 'health': 17081, 'one': 17044, 'virus': 16766, 'like': 15935, 'news': 15788, 'realdonaldtrump': 15764, '2020': 15545, 'casos': 15152, '000': 14860, 'time': 12975, 'vaccine': 12231, 'school': 11936, 'help': 11826, 'positive': 11650, 'would': 11469, 'day': 11384, 'death': 11242, 'go': 11053, 'need': 10978, 'due': 10832, 'please': 10058, 'know': 10022, 'first': 10000, 'world': 9971, 'says': 9907, 'going': 9802, 'today': 9653, 'back': 9639, 'many': 9639, 'test': 9610, 'da': 9341, 'state': 9274, 'children': 9205, 'schools': 9197, 'could': 9158, 'post': 9123, 'still': 9103, 'testing': 9052, 'see': 8924, 'si': 8908, 'mask': 8890, 'even': 8770, 'take': 8602, 'government': 8294, 'good': 8293, 'work': 8264, 'total': 8155, 'president': 8091, 'pandemia': 8050, 'make': 8022, 'twitter': 8006, 'crisis': 7947, 'di': 7852, 'said': 7813, 'may': 7748, 'na': 7680, 'die': 7616, 'facebook': 7546, 'corona': 7467, 'read': 7457, 'think': 7451, 'the': 7450, 'care': 7410, 'well': 7379, 'spread': 7320, 'lockdown': 7306, 'every': 7271, 'also': 7251, 're': 7226, 'say': 7187, 'masks': 7185, 'year': 7161, 'tests': 7148, 'home': 7128, 'country': 7077, 'stop': 6993, 'right': 6988, '10': 6974, 'response': 6892, 'kids': 6873, 'data': 6700, 'live': 6687, 'much': 6683, 'public': 6559, 'support': 6554, 'want': 6536, 'patients': 6354}"
2020-08-06,"{'19': 187488, 'coronavirus': 178325, 'covid19': 139189, 'trump': 38225, 'amp': 33788, 'cases': 32864, 'people': 30338, 'new': 29571, 'pandemic': 28497, 'via': 24253, 'us': 22317, 'virus': 18672, 'positive': 17936, 'get': 17906, 'deaths': 17347, 'health': 17126, 'one': 17106, 'news': 16671, 'like': 15968, 'casos': 15946, '2020': 15337, '000': 14645, 'realdonaldtrump': 14059, 'time': 13471, 'test': 12823, 'vaccine': 12148, 'need': 11837, 'would': 11661, 'tests': 11366, 'says': 11356, 'help': 11315, 'due': 11102, 'school': 10752, 'know': 10697, 'day': 10658, 'go': 10521, 'testing': 10336, 'world': 10124, 'could': 10118, 'children': 10097, 'many': 10039, 'si': 10022, 'death': 10015, 'please': 10008, 'state': 9818, 'today': 9771, 'back': 9641, 'still': 9631, 'work': 9250, 'da': 9189, 'going': 9081, 'twitter': 9060, 'see': 8954, 'even': 8709, 'mask': 8656, 'di': 8573, 'masks': 8571, 'lockdown': 8534, 'take': 8493, 'government': 8386, 'total': 8355, 'good': 8333, 'na': 8274, 'pandemia': 8258, 'may': 8172, 'die': 8064, 'million': 8021, 'first': 7934, 'president': 7896, 'also': 7835, 'facebook': 7722, 'said': 7719, 'crisis': 7680, 'spread': 7653, '10': 7602, 'make': 7588, 'country': 7586, 'want': 7584, 'ohio': 7566, 'care': 7519, 'home': 7510, 'tested': 7507, 'think': 7487, 'read': 7441, 're': 7439, 'corona': 7432, 'india': 7396, 'year': 7366, 'schools': 7251, 'right': 7178, 'well': 7132, 'the': 7027, 'patients': 7013, 'live': 6923, 'say': 6876, 'post': 6846, 'americans': 6843, 'public': 6619, 'hospital': 6574, 'dr': 6557}"
2020-08-07,"{'19': 184978, 'coronavirus': 170726, 'covid19': 140975, 'cases': 33651, 'amp': 31892, 'new': 30100, 'people': 28603, 'pandemic': 26584, 'trump': 26108, 'us': 20781, 'via': 20777, 'virus': 18394, 'deaths': 18345, 'casos': 17801, '000': 17172, 'get': 16428, 'health': 16151, 'realdonaldtrump': 15625, 'news': 15612, 'one': 15325, 'like': 14645, '2020': 14586, 'vaccine': 14410, 'time': 12312, 'india': 11855, 'positive': 11731, 'need': 10924, 'due': 10778, 'test': 10770, 'would': 10760, 'help': 10515, 'world': 10247, 'di': 9850, 'school': 9748, 'know': 9685, 'could': 9598, 'death': 9523, 'day': 9522, 'many': 9498, 'si': 9463, 'go': 9320, 'still': 9317, 'back': 9313, 'million': 9306, 'lockdown': 9158, 'testing': 9151, 'da': 9087, 'please': 9034, 'today': 8867, 'pruebas': 8865, 'work': 8821, 'good': 8680, 'see': 8674, 'pandemia': 8650, 'going': 8643, 'state': 8538, 'says': 8406, '10': 8405, 'total': 8362, 'mask': 8276, 'na': 8199, 'tests': 7983, 'take': 7918, 'masks': 7918, 'home': 7793, 'contagios': 7778, 'even': 7727, 'government': 7694, 'year': 7672, 'die': 7597, 'make': 7513, 'crisis': 7509, 'schools': 7445, 'corona': 7430, 'country': 7369, 'may': 7164, 're': 7094, 'say': 6977, 'children': 6959, 'said': 6952, 'americans': 6922, 'spread': 6864, 'china': 6828, 'first': 6826, 'also': 6789, 'think': 6746, 'the': 6727, 'want': 6707, 'read': 6605, 'care': 6537, 'dan': 6524, 'well': 6512, 'salud': 6503, 'per': 6503, 'right': 6498, 'live': 6488, 'chimalhuacánbajacontagios': 6455, '20': 6415, '24': 6235, 'response': 6173}"
